source	target	weight
41361	41362	0.857
41072	41073	1.000
166589	166588	1.000
166608	166607	0.923
40828	40830	1.000
166833	166832	1.000
166993	166992	1.000
40737	40763	0.846
168035	168036	0.846
168362	168360	1.000
168451	168448	1.000
253836	253835	1.000
40050	40056	0.846
39806	39807	1.000
39664	39665	1.000
39560	39561	1.000
39390	39391	1.000
39308	39309	1.000
170850	170849	0.846
170910	170909	0.846
39115	39116	1.000
171412	171411	1.000
171716	171715	1.000
39028	39029	0.923
261468	261467	1.000
38889	38890	1.000
172372	981868	0.923
172544	172543	1.000
38726	38727	0.846
38726	38728	0.846
173164	173163	1.000
173784	815885	0.923
174096	174095	0.857
174901	174900	1.000
175035	175033	1.000
36827	36828	1.000
254652	254651	1.000
254654	254651	0.857
254654	254652	0.857
177906	177905	1.000
177970	177969	1.000
178155	178154	1.000
178188	178187	1.000
36304	36305	0.857
36238	36239	1.000
36230	36231	1.000
178598	178597	1.000
178599	178597	1.000
178599	178598	1.000
178621	178620	0.857
179302	179301	1.000
35739	35738	0.923
254818	254817	1.000
179618	179617	1.000
179641	179640	0.923
180094	180093	1.000
35428	35430	0.857
180735	180736	0.846
180874	180873	0.857
35181	35182	1.000
254970	254969	0.857
35146	727822	0.846
181464	181463	1.000
255031	255032	0.923
181796	251422	0.846
181796	251423	0.846
181798	181792	1.000
182008	182007	1.000
182019	806002	0.846
182151	182150	1.000
182283	182282	1.000
182716	182715	1.000
182758	182757	1.000
182759	182757	1.000
182759	182758	1.000
182866	182865	1.000
182876	302014	1.000
182880	182879	1.000
183163	183162	1.000
255181	255180	1.000
255220	255219	1.000
34216	34217	1.000
184011	184010	0.923
34122	34123	0.923
255278	255277	1.000
33413	33414	0.857
185345	185346	0.846
185412	185411	0.857
185548	185547	0.846
33246	33250	0.857
185734	185733	0.857
32933	32934	1.000
187012	187013	0.923
32342	32343	1.000
187467	187466	1.000
32146	32147	0.857
187869	187868	1.000
31992	31993	1.000
188223	188221	0.857
188469	188468	1.000
188944	188943	1.000
31441	31440	0.846
189080	189079	1.000
189518	189517	1.000
30990	30989	0.846
189937	189936	1.000
189989	189990	0.846
189999	190000	0.846
190137	522415	0.846
190171	190176	0.846
30818	30819	1.000
190526	190525	0.846
190883	410671	0.846
190888	190887	0.857
30325	30326	1.000
30321	30322	1.000
30269	30270	1.000
30151	30152	1.000
191874	191873	1.000
191899	191900	0.846
192225	192224	1.000
29708	29709	1.000
193111	193110	0.846
193130	193125	1.000
29107	29108	1.000
28849	28850	1.000
28758	28759	1.000
28611	28621	1.000
194153	194154	0.846
28382	330382	0.846
28382	330379	0.846
194471	194470	0.923
28335	28336	1.000
194645	194644	1.000
195172	195171	1.000
27622	27621	0.846
196150	196149	1.000
196152	196149	0.857
196152	196150	0.857
27317	27318	1.000
196500	196499	0.857
196727	196726	1.000
197875	197877	0.923
197958	197957	1.000
198141	198140	1.000
26536	26538	0.857
26528	28467	0.857
26478	26479	1.000
198557	198556	1.000
26247	26248	1.000
199161	199160	1.000
199743	199744	0.923
199994	199993	0.857
25812	25820	0.857
25730	25729	0.923
200477	200476	1.000
201441	201440	1.000
25387	25388	1.000
201702	201701	1.000
202141	202142	0.923
202313	202312	0.923
25016	25017	1.000
203056	203055	1.000
24549	24550	0.923
24543	24544	1.000
24471	24472	1.000
204005	204004	1.000
204006	204004	1.000
204006	204005	1.000
204077	605891	0.846
204639	204638	1.000
24013	24014	1.000
23526	23527	1.000
257101	257106	0.846
206641	206642	0.846
257206	257207	0.846
207201	207200	1.000
257252	144286	0.923
207478	207481	0.846
207478	207480	0.923
207479	207481	0.846
207479	207478	1.000
207479	207480	0.923
207886	207885	1.000
207887	207885	1.000
207887	207886	1.000
22196	22195	0.846
207974	207973	1.000
21880	21881	1.000
21838	21840	0.846
208946	208945	0.857
209095	209094	1.000
209096	209094	1.000
209096	209095	1.000
257398	257397	1.000
209522	209521	0.857
209610	209609	0.846
257500	257504	0.846
257501	257500	0.857
21339	21340	1.000
210840	210839	1.000
20714	20713	0.923
211705	211706	0.923
212158	212157	1.000
20340	20341	1.000
212966	212967	0.846
20234	20235	0.857
19929	19930	1.000
213687	213689	0.846
213688	213689	0.846
213688	213687	1.000
19791	19792	0.923
214576	214571	0.846
18503	18504	0.857
258023	258024	0.923
258173	258172	1.000
17767	17768	0.846
17449	17451	1.000
219051	219050	1.000
219314	289382	1.000
219965	219964	0.846
220001	220000	1.000
16924	16925	0.846
16613	16614	1.000
220934	220933	1.000
221280	221281	0.923
16149	292643	0.857
222422	222421	1.000
15812	15810	0.923
223643	223644	0.846
258871	258870	1.000
225442	225443	0.846
225579	225578	1.000
258883	258882	1.000
225610	225611	0.923
14635	14636	0.857
225668	225667	1.000
225672	225671	1.000
225948	225947	0.857
14217	14218	1.000
227384	227383	1.000
14056	14052	0.846
227460	227459	1.000
14005	14002	0.923
227821	227820	0.857
228186	162438	1.000
228454	228453	0.923
229017	229016	1.000
229105	229104	0.857
13245	13244	0.846
13177	81403	0.846
259257	259256	1.000
230278	230277	0.857
230297	230293	0.846
230297	230292	0.846
12768	12769	1.000
230725	230724	1.000
230801	230800	1.000
231220	231219	1.000
12286	12287	1.000
12099	12100	1.000
232285	232284	0.923
232815	232816	0.846
11614	11615	1.000
11613	11615	1.000
11613	11614	1.000
11575	11576	0.846
11556	11557	1.000
11547	11548	1.000
233350	233351	0.846
233433	233434	0.846
234201	234200	1.000
259653	476824	0.846
234414	234413	1.000
234663	234662	1.000
234961	234960	1.000
235311	235310	1.000
235314	235313	0.923
10645	10646	0.923
235803	235804	0.846
236507	236505	1.000
10194	10195	1.000
10174	10175	1.000
10173	10175	1.000
10173	10174	1.000
237194	237196	0.923
237195	237194	1.000
237195	237196	0.923
237349	237348	0.923
237524	237523	1.000
237548	237547	0.857
260016	260015	1.000
9466	9470	0.846
238977	238976	0.923
239193	239192	1.000
9287	9288	1.000
239597	239598	0.846
239996	239995	1.000
8918	8923	0.846
8837	8836	0.923
240599	240598	1.000
240663	240662	1.000
240862	240861	1.000
241022	241023	0.923
8547	8548	0.857
8485	164053	1.000
241427	241426	1.000
241853	241852	1.000
241879	773044	0.846
241957	241958	0.846
242249	242248	0.923
7181	7182	0.923
244482	244481	1.000
7045	7046	1.000
244788	370126	0.846
6822	6823	1.000
245150	245149	1.000
6674	6675	1.000
245593	245597	0.923
77761	77760	1.000
77909	77910	0.846
78322	78321	1.000
77320	77321	1.000
79088	704692	0.923
79663	79664	0.923
79760	79761	0.923
77084	77085	1.000
77045	77046	0.846
80114	80113	1.000
80128	80127	1.000
76648	76649	1.000
76544	76545	1.000
81524	81523	1.000
81752	81751	1.000
81823	81822	1.000
81895	81894	1.000
81937	81936	0.857
82906	82907	0.923
75754	75755	0.846
75744	75745	0.857
75433	75434	1.000
75267	75268	0.857
84070	84069	1.000
75164	75165	1.000
74444	74445	1.000
86652	86649	0.846
87017	87016	1.000
87445	87444	1.000
73424	73425	1.000
73423	73425	1.000
73423	73424	1.000
88194	88193	0.857
73363	73364	1.000
88353	88355	0.846
88353	88354	0.846
73156	73157	1.000
246998	246996	1.000
89023	89022	1.000
72859	72860	1.000
72756	72758	0.857
89642	89641	1.000
90267	90268	0.846
90463	90462	0.857
90651	90650	0.857
90684	90683	1.000
90685	90683	1.000
90685	90684	1.000
90690	90689	1.000
90716	90715	1.000
90717	90715	1.000
90717	90716	1.000
90785	90783	1.000
247231	247230	1.000
71961	71963	0.846
247264	247263	1.000
247277	247278	0.923
91731	91730	1.000
71582	71583	1.000
71579	71580	0.857
71562	71563	1.000
71551	71552	1.000
71550	71552	1.000
71550	71551	1.000
71398	232529	1.000
92785	92807	0.846
92941	92940	1.000
5617	5618	1.000
93830	93829	1.000
967598	967597	1.000
977613	977614	0.857
916747	916749	0.846
935321	935322	1.000
927804	927805	1.000
971312	971311	0.857
954345	954346	0.923
991755	991754	0.846
991752	991753	1.000
929614	929615	1.000
1007618	1007619	0.923
1014094	1014093	1.000
967743	967742	1.000
991738	95213	0.857
1006458	1006460	0.857
916748	916749	0.846
929602	929603	1.000
929601	929603	1.000
929601	929602	1.000
937351	937352	1.000
1014263	1014262	1.000
996918	996919	1.000
936320	936319	0.923
926347	926348	0.857
926314	926315	1.000
936291	936292	1.000
934665	934666	0.846
955197	955198	0.923
955206	955207	0.846
1007087	1007088	1.000
981202	981201	1.000
988588	988590	0.857
1005162	1005163	1.000
931357	931602	0.846
981242	981241	0.923
996723	996724	1.000
964483	964481	0.857
981243	981242	0.857
996718	996719	1.000
936128	936129	1.000
996663	996664	0.857
912778	912777	1.000
1006863	1006864	1.000
931244	931245	1.000
951416	951415	1.000
968286	968287	0.923
917001	917000	1.000
985519	985520	1.000
925148	925147	0.923
1019329	1019332	0.857
956185	956184	1.000
996411	996412	1.000
929458	929459	0.857
996369	996364	0.923
977288	977289	0.923
953169	953168	1.000
934119	934120	0.846
1021005	1021004	1.000
978409	978408	0.846
1004668	1004669	1.000
1015319	1015318	1.000
985399	985398	0.923
933953	933954	1.000
916625	916626	0.846
916627	916626	0.846
916628	916626	0.846
916628	916627	1.000
937089	937090	1.000
957093	957092	1.000
979970	979969	0.857
1004327	1004328	1.000
924132	924133	0.923
924132	867047	0.923
924125	924126	0.857
949420	949419	1.000
942320	942321	0.923
1004247	1004248	1.000
957567	957566	1.000
968783	968782	1.000
957650	957653	0.923
957652	957653	0.923
957652	957650	0.857
968811	968810	1.000
923697	923698	1.000
933622	933623	1.000
957956	957955	0.857
923583	923584	1.000
982567	982566	1.000
1003847	1003848	0.923
923425	923426	1.000
987778	987779	1.000
958251	958250	0.857
945695	945694	1.000
949640	949639	0.857
933498	933499	1.000
949651	949648	0.846
933485	933486	1.000
1006752	1006748	0.923
933474	933473	0.846
969077	969076	1.000
942430	942429	0.857
923030	923031	1.000
923029	923031	0.857
923029	923030	0.857
943233	943232	1.000
983436	983435	0.857
1005903	1005904	1.000
927560	927562	0.923
927560	927561	0.923
1016509	989467	0.846
978897	978900	0.857
946029	1008460	0.923
995055	995056	1.000
1006700	1006697	0.923
949862	949861	0.857
915229	915228	1.000
986398	681895	0.846
970166	970165	1.000
1006688	15667	0.923
987404	987405	0.857
929219	929220	1.000
999861	999862	0.846
929218	929220	0.857
929218	929219	0.857
969292	969291	0.923
1012626	1012625	1.000
930812	930816	0.846
1016867	1016866	0.857
1003260	1003261	1.000
921912	921913	1.000
921909	921910	1.000
921900	921899	0.923
921900	921898	0.923
972017	972016	1.000
1008494	1008493	1.000
952813	952812	0.857
939516	939515	1.000
912783	912784	0.923
1011846	1011845	0.923
994827	994828	1.000
1010760	1010761	0.846
965203	965202	0.857
941593	941594	0.923
1017190	1017191	0.846
1002955	1002956	1.000
1020668	240244	0.857
1018949	1018950	1.000
985031	985032	1.000
976613	976614	1.000
1008582	1008583	0.846
950213	950199	0.846
994710	994709	0.846
920598	920599	0.846
932690	932691	1.000
929022	929023	0.857
965323	965321	0.923
947035	947037	0.846
986306	986307	0.857
914706	914705	1.000
947123	947127	0.923
930538	930553	0.857
994447	994448	1.000
932498	932499	0.923
980483	980482	1.000
965396	304311	1.000
984975	984976	1.000
1008678	1008679	0.846
938722	938723	0.923
919660	919659	0.923
961316	961315	1.000
938693	938695	0.857
1017984	1017983	1.000
975092	975093	1.000
1008718	1008717	1.000
919532	919533	1.000
966414	966413	1.000
999234	999235	0.846
974181	974182	0.857
973055	979174	1.000
999195	999196	0.846
952212	952211	0.857
919172	919173	0.857
913869	913870	1.000
947680	947683	0.923
993418	993419	0.857
916717	916716	1.000
914138	914139	1.000
962201	962205	0.846
974994	974995	1.000
993248	993247	0.923
1012904	1012905	0.846
952999	952998	1.000
965593	965592	0.857
942862	942861	1.000
973400	973398	0.857
982853	982852	1.000
953011	953010	0.857
914409	914411	1.000
947955	947954	0.857
962663	962662	0.857
984823	984824	1.000
918758	918754	0.846
918757	228186	1.000
918757	162438	1.000
930056	930057	0.923
1001708	1001707	0.923
1001559	157997	0.857
1009920	1009921	1.000
997895	997894	0.923
953063	953062	1.000
951003	951002	1.000
992408	992409	0.846
1008996	1008995	1.000
963489	963488	1.000
952408	132318	1.000
937664	937665	1.000
963563	963562	1.000
963564	963562	1.000
963564	963563	1.000
951087	951086	0.857
976700	976701	1.000
936552	936553	1.000
928625	928626	0.923
989101	989102	1.000
913762	913763	1.000
973889	973887	0.923
973889	973888	0.923
963838	963837	0.857
881864	881863	0.846
888421	888423	0.923
891990	891993	0.846
882183	882182	1.000
873766	873765	1.000
882219	945961	1.000
884482	884483	1.000
889775	889774	0.923
894536	894537	0.923
909617	909616	0.923
897886	897885	1.000
883409	883408	1.000
884117	884116	0.923
884078	884080	1.000
898061	898060	1.000
872817	872814	0.923
898374	898375	1.000
883855	883859	0.846
898318	898319	1.000
907675	907676	1.000
875164	875165	0.923
907541	907542	1.000
894698	894697	0.846
875192	875191	0.923
875199	875198	0.923
894714	894715	0.923
907373	907371	0.846
907370	907371	0.846
907370	907373	1.000
910022	910023	0.846
894826	894825	0.846
906737	906738	0.857
912600	912601	1.000
890038	890037	1.000
906405	906406	0.846
906397	906406	0.846
894017	894016	1.000
876153	876152	0.857
876210	876209	1.000
895182	895181	0.857
887416	887417	1.000
890427	890426	1.000
888913	888914	1.000
905516	905517	1.000
908350	908349	0.857
887193	887194	1.000
895491	895490	0.857
894103	894102	1.000
877359	877358	0.846
912231	912232	1.000
890775	890774	1.000
877867	877866	1.000
904436	904437	1.000
904430	904431	0.923
904430	904432	0.923
909763	909764	1.000
895829	895828	1.000
895866	895865	1.000
894193	894191	0.857
872709	872708	1.000
886620	886621	1.000
903629	903630	0.857
910433	910432	0.923
896189	896188	1.000
903259	903260	1.000
879236	879235	1.000
885992	885993	0.857
889655	889652	0.923
891503	891502	1.000
880134	880133	1.000
880340	880339	0.923
880497	880496	1.000
880509	880508	1.000
910926	910925	1.000
891748	891747	1.000
874203	874204	1.000
891793	891792	1.000
891820	891819	0.923
900893	900892	0.846
900820	900821	0.846
892121	892122	1.000
891885	891886	0.846
881676	881675	0.857
881677	881675	0.857
881677	881676	1.000
881678	881675	0.857
881678	881676	1.000
881678	881677	1.000
881694	881695	0.923
726677	726676	1.000
792443	792444	1.000
811485	811486	0.857
726889	726888	1.000
678142	678143	1.000
660466	660467	0.923
763549	763548	0.923
696351	453425	0.846
696352	453426	0.846
828753	828754	1.000
846178	846177	1.000
696357	696356	0.857
727451	727450	1.000
727470	727469	1.000
658171	658172	1.000
641606	641620	0.857
727608	727607	0.857
811086	811085	0.923
641455	641456	1.000
869400	869401	0.923
641419	641420	1.000
674323	674324	1.000
866223	866224	0.923
810897	810898	1.000
753481	277141	0.846
795516	795517	1.000
753482	753481	1.000
753482	277141	0.846
753483	753481	1.000
753483	753482	1.000
753483	277141	0.846
728605	728604	1.000
867979	867978	1.000
847687	847688	1.000
818546	818545	1.000
818548	818547	1.000
641160	641161	1.000
633545	633544	0.923
792196	792197	0.857
626924	626925	1.000
810601	810602	1.000
810594	810595	1.000
868005	868004	0.923
676558	676557	0.923
729364	729363	0.857
810510	810511	1.000
657657	657658	1.000
729824	729823	1.000
685869	685868	1.000
693095	693094	1.000
834558	834559	0.923
836068	836067	1.000
730373	730372	1.000
693101	693100	1.000
630355	630356	0.923
686018	686017	0.923
828885	828886	1.000
731227	731226	1.000
809825	809828	0.846
854556	854557	1.000
861134	27347	0.857
801515	801516	1.000
690790	690789	1.000
696863	696862	0.857
809732	809733	1.000
854471	854472	1.000
640312	640313	1.000
797802	797805	0.857
822564	822563	0.923
859881	859880	0.846
651803	651804	0.846
696957	696956	1.000
854366	854367	1.000
801504	801505	1.000
783277	783274	1.000
854295	854296	0.857
732721	732720	1.000
615671	615670	1.000
764819	764818	0.857
640136	640137	1.000
640135	640137	1.000
640135	640136	1.000
843233	843232	1.000
732957	732956	1.000
809182	809180	0.846
809181	809182	1.000
809181	809180	0.846
862616	862615	0.857
809096	809097	0.857
845347	845346	1.000
753932	753931	1.000
626066	626065	0.923
733600	733599	1.000
733637	733636	0.857
862215	862214	1.000
808955	808956	1.000
679920	679919	1.000
783688	783687	0.923
783689	783688	1.000
783689	783687	0.923
808908	808909	1.000
808854	808855	1.000
733901	733900	0.857
791679	791680	1.000
791667	791669	0.857
734164	734163	1.000
615769	615768	1.000
862217	862216	1.000
784023	784022	1.000
832223	832460	0.923
791609	791610	0.846
639705	639706	1.000
824079	923240	0.923
824079	923239	0.923
826180	826181	0.846
629831	629832	0.923
784320	784319	1.000
621326	621327	1.000
868123	868122	1.000
620059	620058	1.000
807989	807990	0.846
736177	736178	0.923
736209	114787	0.857
807830	807829	0.923
819220	819219	0.846
853620	853436	0.923
634289	634287	0.923
697498	697499	0.923
754208	754207	1.000
839293	839299	0.923
800273	800274	0.846
772391	772392	0.923
627811	627812	1.000
639184	639189	0.846
617657	617656	0.923
697575	697574	0.846
686990	686989	0.846
737650	737649	0.846
830660	830661	1.000
765961	765960	0.846
819361	819360	1.000
738231	738230	1.000
801334	801324	0.846
638769	638770	1.000
738528	2224	1.000
769641	769640	1.000
822213	822212	1.000
691011	691010	1.000
638628	638630	0.846
853278	853279	1.000
691018	691017	0.923
739275	739274	1.000
739287	739285	0.923
739287	739297	0.923
739439	739440	0.846
806834	806838	0.846
659287	659286	0.846
657613	657614	1.000
835189	835188	1.000
853192	243343	1.000
797165	797166	0.857
739805	739806	0.846
739809	739810	0.846
785713	785707	1.000
785714	785707	1.000
785714	785713	1.000
806678	806679	1.000
843616	843615	1.000
826035	826036	0.846
806582	806587	0.857
691985	691986	0.846
740200	740201	0.923
740202	740201	0.923
740202	740200	0.857
620879	620880	0.923
633318	633321	0.846
860179	860180	0.857
617027	617026	0.857
806401	806402	0.857
790963	790965	0.857
790956	790957	0.923
790956	790965	0.857
790956	790963	0.857
754540	754539	0.857
786100	786099	1.000
838634	838635	1.000
618101	618102	0.846
619314	619313	1.000
741323	741322	1.000
786262	786263	0.923
741382	741381	1.000
657955	657956	1.000
655810	655812	0.846
741611	741610	0.846
637725	637726	1.000
852950	852951	1.000
805996	805995	0.923
870032	870031	1.000
786517	786516	1.000
847079	847080	1.000
871648	871649	0.857
616146	616145	1.000
